Epoch, 0, mode, training, loss, 0.21924476344138383, loss std, 0.03150366735638352 
Epoch, 16, mode, testing, loss, 0.035041203768923876, loss std, 0.007079827988801471 
Epoch, 17, mode, training, loss, 0.032949381525395435, loss std, 0.007429683861375435 
Epoch, 17, mode, testing, loss, 0.03482758360914886, loss std, 0.006950988391669548 
Epoch, 18, mode, training, loss, 0.03276638521929272, loss std, 0.007460672230700414 
Epoch, 18, mode, testing, loss, 0.03473031036555767, loss std, 0.007083364478835732 
Epoch, 19, mode, training, loss, 0.032676781970076264, loss std, 0.007450945410610135 
Epoch, 19, mode, testing, loss, 0.03468023920431733, loss std, 0.0071615184603769765 
Epoch, 20, mode, training, loss, 0.03257596816401929, loss std, 0.007499654153774443 
Epoch, 20, mode, testing, loss, 0.03452901104465127, loss std, 0.007071364896557319 
Epoch, 21, mode, training, loss, 0.0324279639928136, loss std, 0.007428454391742294 
Epoch, 21, mode, testing, loss, 0.034544088505208494, loss std, 0.007096745193297213 
Epoch, 22, mode, training, loss, 0.03237928112503141, loss std, 0.00750840955366563 
Epoch, 22, mode, testing, loss, 0.034339159401133655, loss std, 0.00708506576010058 
Epoch, 23, mode, training, loss, 0.032252625681576316, loss std, 0.00746345812244813 
Epoch, 23, mode, testing, loss, 0.03422134509310126, loss std, 0.007023841886092159 
Epoch, 24, mode, training, loss, 0.03222313543374185, loss std, 0.007458317364586713 
Epoch, 24, mode, testing, loss, 0.03424450806342065, loss std, 0.00707875852330684 
Epoch, 25, mode, training, loss, 0.0321620613016421, loss std, 0.007438548565160579 
Epoch, 25, mode, testing, loss, 0.03416975033469498, loss std, 0.00702330083434601 
Epoch, 26, mode, training, loss, 0.03211227781721391, loss std, 0.00745091843030698 
Epoch, 26, mode, testing, loss, 0.03415168477222323, loss std, 0.007095720385619314 
Epoch, 27, mode, training, loss, 0.032058811074239205, loss std, 0.007463832371163698 
Epoch, 27, mode, testing, loss, 0.034075119299814105, loss std, 0.007078235388968444 
Epoch, 28, mode, training, loss, 0.03204254154115915, loss std, 0.007500615937558033 
Epoch, 28, mode, testing, loss, 0.034036791790276764, loss std, 0.007055667692497104 
Epoch, 29, mode, training, loss, 0.03203585987794213, loss std, 0.007379876761339724 
Epoch, 29, mode, testing, loss, 0.03398912171833217, loss std, 0.006959826227236438 
Epoch, 30, mode, training, loss, 0.03193834986013826, loss std, 0.007486189144913915 
Epoch, 30, mode, testing, loss, 0.03400493077933788, loss std, 0.007032866760942489 
Epoch, 31, mode, training, loss, 0.03196618270594627, loss std, 0.007391180378853286 
Epoch, 31, mode, testing, loss, 0.03392494884319604, loss std, 0.007102031747754254 
Epoch, 32, mode, training, loss, 0.031860520655754954, loss std, 0.007454630316387469 
Epoch, 32, mode, testing, loss, 0.03380747064948082, loss std, 0.006977361432479345 
Epoch, 33, mode, training, loss, 0.03185010298620909, loss std, 0.007438401230535928 
Epoch, 33, mode, testing, loss, 0.03390506501309574, loss std, 0.007071457774540622 
Epoch, 34, mode, training, loss, 0.03184991475427523, loss std, 0.00746172363623598 
Epoch, 34, mode, testing, loss, 0.03393307807855308, loss std, 0.007072119455549187 
Epoch, 35, mode, training, loss, 0.03182985407765955, loss std, 0.0075281265208564235 
Epoch, 35, mode, testing, loss, 0.03380598407238722, loss std, 0.007037094103220822 
Epoch, 36, mode, training, loss, 0.03177731966716237, loss std, 0.007466505425543756 
Epoch, 36, mode, testing, loss, 0.0338055320084095, loss std, 0.007039201608238242 
Epoch, 37, mode, training, loss, 0.03179447818256449, loss std, 0.00745970760727657 
Epoch, 37, mode, testing, loss, 0.03379027149640024, loss std, 0.0070328385584238024 
Epoch, 38, mode, training, loss, 0.03173430936294608, loss std, 0.007409243593270495 
Epoch, 38, mode, testing, loss, 0.03372399089857936, loss std, 0.007055765093532596 
Epoch, 39, mode, training, loss, 0.031701809781952764, loss std, 0.007417642342704008 
Epoch, 39, mode, testing, loss, 0.0337871937546879, loss std, 0.007076515095825159 
Epoch, 40, mode, training, loss, 0.03173130410723388, loss std, 0.0074674209208090364 
Epoch, 40, mode, testing, loss, 0.03379022562876344, loss std, 0.007087180606586278 
Epoch, 41, mode, training, loss, 0.031711523566627875, loss std, 0.0073973771461774305 
Epoch, 41, mode, testing, loss, 0.033627140987664464, loss std, 0.006982430613358941 
Epoch, 42, mode, training, loss, 0.031710399029543625, loss std, 0.007414628244473927 
Epoch, 42, mode, testing, loss, 0.033715992560610177, loss std, 0.007082657799305638 
Epoch, 43, mode, training, loss, 0.03169371978729032, loss std, 0.007496351336681024 
Epoch, 43, mode, testing, loss, 0.03367577767930925, loss std, 0.007064214603099002 
Epoch, 44, mode, training, loss, 0.031649753620149566, loss std, 0.007404387912240983 
Epoch, 44, mode, testing, loss, 0.03369203344918788, loss std, 0.007011823544855356 
Epoch, 45, mode, training, loss, 0.031639604808879083, loss std, 0.007470362110805324 
Epoch, 45, mode, testing, loss, 0.03367531020194292, loss std, 0.007067843716612896 
Epoch, 46, mode, training, loss, 0.031615848280489446, loss std, 0.007451655766329255 
Epoch, 46, mode, testing, loss, 0.03369700713083148, loss std, 0.0071279549458943495 
Epoch, 47, mode, training, loss, 0.03165382292936556, loss std, 0.007438393041601432 
Epoch, 47, mode, testing, loss, 0.03370558964088559, loss std, 0.00699775673248118 
Epoch, 48, mode, training, loss, 0.03160921219387092, loss std, 0.007447843008277824 
Epoch, 48, mode, testing, loss, 0.0336345995310694, loss std, 0.007044733953124109 
Epoch, 49, mode, training, loss, 0.03165222514653578, loss std, 0.007449096799783847 
Epoch, 49, mode, testing, loss, 0.03372551188804209, loss std, 0.007098025222713619 
