Epoch, 0, mode, training, loss, 0.26111245406791567, loss std, 0.0325119572408821 
Epoch, 32, mode, training, loss, 0.06368268660735339, loss std, 0.012914147650768164 
Epoch, 32, mode, testing, loss, 0.06461505414918065, loss std, 0.01458268026121802 
Epoch, 33, mode, training, loss, 0.06347767421975732, loss std, 0.01289624424911277 
Epoch, 33, mode, testing, loss, 0.06441411627456546, loss std, 0.014484024829688441 
Epoch, 34, mode, training, loss, 0.06328519326634705, loss std, 0.012820021971708048 
Epoch, 34, mode, testing, loss, 0.06429195320233702, loss std, 0.014476050976347517 
Epoch, 35, mode, training, loss, 0.06311356115620584, loss std, 0.012829151816833166 
Epoch, 35, mode, testing, loss, 0.06414405982941389, loss std, 0.014477162147625781 
Epoch, 36, mode, training, loss, 0.0629464013967663, loss std, 0.012763657309174307 
Epoch, 36, mode, testing, loss, 0.0639854702167213, loss std, 0.014373003765308145 
Epoch, 37, mode, training, loss, 0.06280893117655069, loss std, 0.012785676686884255 
Epoch, 37, mode, testing, loss, 0.06378358881920576, loss std, 0.014417661533154377 
Epoch, 38, mode, training, loss, 0.06268440231215208, loss std, 0.01272682325188821 
Epoch, 38, mode, testing, loss, 0.06366532212123274, loss std, 0.014383054492129656 
Epoch, 39, mode, training, loss, 0.06255132863298059, loss std, 0.012721764909886149 
Epoch, 39, mode, testing, loss, 0.06351795233786106, loss std, 0.014330297642007746 
Epoch, 40, mode, training, loss, 0.062406383408233526, loss std, 0.012697701387403965 
Epoch, 40, mode, testing, loss, 0.0634349706582725, loss std, 0.01432951771833413 
Epoch, 41, mode, training, loss, 0.06229206300340593, loss std, 0.012662335368845867 
Epoch, 41, mode, testing, loss, 0.06330767804756761, loss std, 0.01427058442921459 
Epoch, 42, mode, training, loss, 0.06221444946713746, loss std, 0.012660132208100463 
Epoch, 42, mode, testing, loss, 0.06319216443225742, loss std, 0.014247469121070243 
Epoch, 43, mode, training, loss, 0.06211082749068737, loss std, 0.012635211048777613 
Epoch, 43, mode, testing, loss, 0.06319227246567607, loss std, 0.0143247446878986 
Epoch, 44, mode, training, loss, 0.06199586810544133, loss std, 0.01260824812878657 
Epoch, 44, mode, testing, loss, 0.06302865650504827, loss std, 0.014244828011887816 
Epoch, 45, mode, training, loss, 0.061899952474050224, loss std, 0.01259839097462073 
Epoch, 45, mode, testing, loss, 0.06293855290859937, loss std, 0.014165903414298823 
Epoch, 46, mode, training, loss, 0.06182776470668614, loss std, 0.012603107896984243 
Epoch, 46, mode, testing, loss, 0.06286526825278997, loss std, 0.014174357992242124 
Epoch, 47, mode, training, loss, 0.06175425474066287, loss std, 0.012602843759027194 
Epoch, 47, mode, testing, loss, 0.06281744176521897, loss std, 0.014230757937695536 
Epoch, 48, mode, training, loss, 0.06166911714244634, loss std, 0.012564904821098585 
Epoch, 48, mode, testing, loss, 0.06269125742837786, loss std, 0.014167588748202424 
Epoch, 49, mode, training, loss, 0.06160247228108347, loss std, 0.012564757270781752 
Epoch, 49, mode, testing, loss, 0.06262125326320529, loss std, 0.014214645884335967 
Epoch, 50, mode, training, loss, 0.061519406852312386, loss std, 0.012539800943816537 
Epoch, 50, mode, testing, loss, 0.06256614541634917, loss std, 0.01414511623953388 
Epoch, 51, mode, training, loss, 0.06146647999994457, loss std, 0.012543674084070238 
Epoch, 51, mode, testing, loss, 0.06255020378157497, loss std, 0.014119135806156598 
Epoch, 52, mode, training, loss, 0.0614158435491845, loss std, 0.012532027903846688 
Epoch, 52, mode, testing, loss, 0.06248005349189043, loss std, 0.014100453923248414 
Epoch, 53, mode, training, loss, 0.061360879545100035, loss std, 0.012513936963989261 
Epoch, 53, mode, testing, loss, 0.062400391697883605, loss std, 0.014162897799207166 
Epoch, 54, mode, training, loss, 0.06127109224908054, loss std, 0.012500287258601441 
Epoch, 54, mode, testing, loss, 0.06234533470124006, loss std, 0.014081468336973971 
Epoch, 55, mode, training, loss, 0.06121887117624283, loss std, 0.012525702959585005 
Epoch, 55, mode, testing, loss, 0.06229062350466848, loss std, 0.014086771107871343 
Epoch, 56, mode, training, loss, 0.061182758305221796, loss std, 0.012515299980730525 
Epoch, 56, mode, testing, loss, 0.06224854616448283, loss std, 0.014094843438995705 
Epoch, 57, mode, training, loss, 0.06115490917582065, loss std, 0.012468222502621704 
Epoch, 57, mode, testing, loss, 0.062217417638748884, loss std, 0.01399856032287886 
Epoch, 58, mode, training, loss, 0.061089786258526145, loss std, 0.012436836219416072 
Epoch, 58, mode, testing, loss, 0.062158866319805384, loss std, 0.014007425557777883 
Epoch, 59, mode, training, loss, 0.06105636633001268, loss std, 0.012464919572205298 
Epoch, 59, mode, testing, loss, 0.06209093192592263, loss std, 0.014155127088226447 
Epoch, 60, mode, training, loss, 0.06099689535330981, loss std, 0.012460313234979922 
Epoch, 60, mode, testing, loss, 0.062047803308814764, loss std, 0.014006457429866193 
Epoch, 61, mode, training, loss, 0.06095289327204227, loss std, 0.012443260287505451 
Epoch, 61, mode, testing, loss, 0.06201519221067429, loss std, 0.014029662525265673 
Epoch, 62, mode, training, loss, 0.060916450200602414, loss std, 0.012429081392479916 
Epoch, 62, mode, testing, loss, 0.06199369905516505, loss std, 0.01400606797441152 
Epoch, 63, mode, training, loss, 0.060906500276178124, loss std, 0.012453922929560709 
Epoch, 63, mode, testing, loss, 0.06192718204110861, loss std, 0.014004170019023822 
Epoch, 64, mode, training, loss, 0.06086936756037176, loss std, 0.012446325923318964 
Epoch, 64, mode, testing, loss, 0.061959763523191214, loss std, 0.014015993492926464 
Epoch, 65, mode, training, loss, 0.06080562025308609, loss std, 0.012452449026697633 
Epoch, 65, mode, testing, loss, 0.061883487086743114, loss std, 0.01405677974174788 
Epoch, 66, mode, training, loss, 0.060779612069018184, loss std, 0.012412529509083472 
Epoch, 66, mode, testing, loss, 0.06188444960862398, loss std, 0.013975211047039287 
Epoch, 67, mode, training, loss, 0.060744270449504256, loss std, 0.012426479259475277 
Epoch, 67, mode, testing, loss, 0.061825045850127935, loss std, 0.014017550652382197 
Epoch, 68, mode, training, loss, 0.060716312099248174, loss std, 0.012386117922159521 
Epoch, 68, mode, testing, loss, 0.06180246537551284, loss std, 0.013953162036803976 
Epoch, 69, mode, training, loss, 0.06068979506380856, loss std, 0.012409448012820042 
Epoch, 69, mode, testing, loss, 0.06174635691568255, loss std, 0.013921288881039422 
Epoch, 70, mode, training, loss, 0.06065024111885577, loss std, 0.012411120925230437 
Epoch, 70, mode, testing, loss, 0.061768065020442006, loss std, 0.014015494279067262 
Epoch, 71, mode, training, loss, 0.06063630308490246, loss std, 0.012403203380891332 
Epoch, 71, mode, testing, loss, 0.06171129820868373, loss std, 0.013960675530466827 
Epoch, 72, mode, training, loss, 0.060604290547780694, loss std, 0.012381741971799346 
Epoch, 72, mode, testing, loss, 0.061697314865887164, loss std, 0.013962753656661577 
Epoch, 73, mode, training, loss, 0.0605956144630909, loss std, 0.012383939754846897 
Epoch, 73, mode, testing, loss, 0.06165962927043438, loss std, 0.013949401340750144 
Epoch, 74, mode, training, loss, 0.06055691707879305, loss std, 0.012355319789477742 
Epoch, 74, mode, testing, loss, 0.06162825999781489, loss std, 0.01391156919859786 
Epoch, 75, mode, training, loss, 0.06053558716084808, loss std, 0.012421312529730383 
Epoch, 75, mode, testing, loss, 0.06163867535069585, loss std, 0.013997210260000158 
Epoch, 76, mode, training, loss, 0.06051718492526561, loss std, 0.012410744109403784 
Epoch, 76, mode, testing, loss, 0.06161519745364785, loss std, 0.01398128638067096 
Epoch, 77, mode, training, loss, 0.0604842759668827, loss std, 0.012363293637778055 
Epoch, 77, mode, testing, loss, 0.061531808134168385, loss std, 0.013906610361302342 
Epoch, 78, mode, training, loss, 0.06044738278724253, loss std, 0.012366113645293261 
Epoch, 78, mode, testing, loss, 0.06155802691355348, loss std, 0.013908062517011268 
Epoch, 79, mode, training, loss, 0.06044516551773995, loss std, 0.012349981100775825 
Epoch, 79, mode, testing, loss, 0.06154775293543935, loss std, 0.01390814106398105 
Epoch, 80, mode, training, loss, 0.0604388436768204, loss std, 0.012357615067243088 
Epoch, 80, mode, testing, loss, 0.061512669827789065, loss std, 0.013958172235702948 
Epoch, 81, mode, training, loss, 0.060415137698873876, loss std, 0.012364923545778735 
Epoch, 81, mode, testing, loss, 0.06151140574365854, loss std, 0.013980372647432791 
Epoch, 82, mode, training, loss, 0.06040213503874838, loss std, 0.012351337818118013 
Epoch, 82, mode, testing, loss, 0.06144542843103409, loss std, 0.013891947022596822 
Epoch, 83, mode, training, loss, 0.06036485561635345, loss std, 0.012373775847507092 
Epoch, 83, mode, testing, loss, 0.061482466571033, loss std, 0.01386919786363425 
Epoch, 84, mode, training, loss, 0.06036271040793508, loss std, 0.012368598666897166 
Epoch, 84, mode, testing, loss, 0.061397182568907735, loss std, 0.01394148410868811 
Epoch, 85, mode, training, loss, 0.06031965666916221, loss std, 0.012367076895520497 
Epoch, 85, mode, testing, loss, 0.06139698466286063, loss std, 0.01392644005474016 
Epoch, 86, mode, training, loss, 0.06033083247020841, loss std, 0.012325290693503592 
Epoch, 86, mode, testing, loss, 0.06143417684361339, loss std, 0.013798653976352673 
Epoch, 87, mode, training, loss, 0.06029445808380842, loss std, 0.012296426678430589 
Epoch, 87, mode, testing, loss, 0.06141296587884426, loss std, 0.013911938360062333 
Epoch, 88, mode, training, loss, 0.06027157022617757, loss std, 0.012357204060345081 
Epoch, 88, mode, testing, loss, 0.06140361428260803, loss std, 0.013912320811377882 
Epoch, 89, mode, training, loss, 0.06025414417963475, loss std, 0.012347838924450625 
Epoch, 89, mode, testing, loss, 0.06135775670409203, loss std, 0.013870617172274282 
Epoch, 90, mode, training, loss, 0.06025555182714015, loss std, 0.012338106845498374 
Epoch, 90, mode, testing, loss, 0.06139470236375928, loss std, 0.013908546682145308 
Epoch, 91, mode, training, loss, 0.06026794540230185, loss std, 0.012332819773554398 
Epoch, 91, mode, testing, loss, 0.06129367314279079, loss std, 0.013938559187754817 
Epoch, 92, mode, training, loss, 0.06023434407543391, loss std, 0.012321128692718591 
Epoch, 92, mode, testing, loss, 0.06132431859150529, loss std, 0.013823709597000872 
Epoch, 93, mode, training, loss, 0.06020467607304454, loss std, 0.012345565843475837 
Epoch, 93, mode, testing, loss, 0.06129994662478566, loss std, 0.013914132009132746 
Epoch, 94, mode, training, loss, 0.06017226569820196, loss std, 0.012326803747171516 
Epoch, 94, mode, testing, loss, 0.06127640148624778, loss std, 0.013863326229314262 
Epoch, 95, mode, training, loss, 0.060175553523004056, loss std, 0.012355301539199634 
Epoch, 95, mode, testing, loss, 0.06128400256857276, loss std, 0.01386636826980889 
Epoch, 96, mode, training, loss, 0.06016586208716035, loss std, 0.012316911122556944 
Epoch, 96, mode, testing, loss, 0.06125823827460408, loss std, 0.013889035181769434 
Epoch, 97, mode, training, loss, 0.06015127331484109, loss std, 0.012327748048768995 
Epoch, 97, mode, testing, loss, 0.061266692075878385, loss std, 0.013855171406462115 
Epoch, 98, mode, training, loss, 0.06013783211819827, loss std, 0.01228613404329041 
Epoch, 98, mode, testing, loss, 0.0612830875441432, loss std, 0.013800703149217554 
Epoch, 99, mode, training, loss, 0.0601237375754863, loss std, 0.012272129196193063 
Epoch, 99, mode, testing, loss, 0.06124195428565145, loss std, 0.01382131926360959 
